city,applicant_norm,clean_type,patents,applicant,rank_baseline
孝感,湖北汉光科技股份有限公司,firm,8,湖北汉光科技股份有限公司,6
孝感,湖北富思特材料科技有限公司,firm,7,湖北富思特材料科技有限公司,7
孝感,湖北富邦科技股份有限公司,firm,7,湖北富邦科技股份有限公司,8
孝感,湖北德邦化工新材料有限公司,firm,6,湖北德邦化工新材料有限公司,9
孝感,际华三五零九纺织有限公司,firm,6,际华三五零九纺织有限公司,10
孝感,国营红林机械厂,firm,5,国营红林机械厂,11
孝感,国营红阳机械厂,firm,5,国营红阳机械厂,12
孝感,孝感市捷能特种光源照明器具有限公司,firm,5,孝感市捷能特种光源照明器具有限公司,13
孝感,孝感市易生新材料有限公司,firm,5,孝感市易生新材料有限公司,14
孝感,湖北中碧环保科技有限公司,firm,5,湖北中碧环保科技有限公司,15
孝感,大禹电气科技股份有限公司,firm,4,大禹电气科技股份有限公司,16
孝感,湖北全洲扬子江建设工程有限公司,firm,4,湖北全洲扬子江建设工程有限公司,17
孝感,湖北双环科技股份有限公司,firm,4,湖北双环科技股份有限公司,18
孝感,湖北智丰数控机械有限公司,firm,4,湖北智丰数控机械有限公司,19
孝感,刘化民,individual,3,刘化民,20
宁德,谢逢华,individual,20,谢逢华,1
宁德,严能进,individual,19,严能进,2
宁德,福建福安闽东亚南电机有限公司,firm,6,福建福安闽东亚南电机有限公司,3
宁德,林学金,other,5,林学金,4
宁德,林庆章,individual,4,林庆章,5
宁德,郑家卫,individual,4,郑家卫,6
宁德,郭自刚,individual,4,郭自刚,7
宁德,陈解生,individual,4,陈解生,8
宁德,余深权,individual,3,余深权,9
宁德,宁德新能源科技有限公司,firm,3,宁德新能源科技有限公司,10
宁德,林振程,individual,3,林振程,11
宁德,福建尤迪电机制造有限公司,firm,3,福建尤迪电机制造有限公司,12
宁德,福建省长兴船舶重工有限公司,firm,3,福建省长兴船舶重工有限公司,13
宁德,翁赐和,individual,3,翁赐和,14
宁德,肖茂,individual,3,肖茂,15
宁德,陈石云,individual,3,陈石云,16
宁德,陈阿进,individual,3,陈阿进,17
宁德,刘川汶,individual,2,刘川汶,18
宁德,宁德市星宇科技有限公司,firm,2,宁德市星宇科技有限公司,19
宁德,宁德市海洋技术开发总公司,firm,2,宁德市海洋技术开发总公司,20
宁波,宁波大学,univ,455,宁波大学,1
宁波,中国科学院宁波材料技术与工程研究所,univ,232,中国科学院宁波材料技术与工程研究所,2
宁波,浙江大学宁波理工学院,univ,97,浙江大学宁波理工学院,3
宁波,陈际军,individual,93,陈际军,4
宁波,宁波江丰电子材料有限公司,firm,77,宁波江丰电子材料有限公司,5
宁波,施军达,individual,68,施军达,6
宁波,宁波荣溢化纤科技有限公司,firm,55,宁波荣溢化纤科技有限公司,7
宁波,周奇迪,individual,54,周奇迪,8
宁波,宁波工程学院,univ,50,宁波工程学院,9
宁波,宁波方太厨具有限公司,firm,47,宁波方太厨具有限公司,10
宁波,中国兵器工业第五二研究所,research,43,中国兵器工业第五二研究所,11
宁波,孔赟荣,individual,43,孔赟荣,12
宁波,黄金伦,individual,33,黄金伦,13
宁波,宁波奥克斯空调有限公司,firm,32,宁波奥克斯空调有限公司,14
宁波,朱建华,individual,32,朱建华,15
宁波,俞钟晓,individual,26,俞钟晓,16
宁波,宁波永发集团有限公司,firm,26,宁波永发集团有限公司,17
宁波,宁波信泰机械有限公司,firm,25,宁波信泰机械有限公司,18
宁波,陆颂荫,individual,25,陆颂荫,19
宁波,黄樟焱,individual,25,黄樟焱,20
安庆,安庆市恒昌机械制造有限责任公司,firm,9,安庆市恒昌机械制造有限责任公司,1
安庆,安徽华茂纺织股份有限公司,firm,8,安徽华茂纺织股份有限公司,2
安庆,安徽同发设备股份有限公司,firm,7,安徽同发设备股份有限公司,3
安庆,安庆市中天石油化工有限公司,firm,6,安庆市中天石油化工有限公司,4
安庆,安徽时联特种溶剂股份有限公司,firm,6,安徽时联特种溶剂股份有限公司,5
安庆,安徽赛而特离心机有限公司,firm,5,安徽赛而特离心机有限公司,6
安庆,何龙,individual,4,何龙,7
安庆,吴锏国,individual,4,吴锏国,8
安庆,安徽万邦高森造纸有限公司,firm,4,安徽万邦高森造纸有限公司,9
安庆,安徽华祥实业有限公司,firm,4,安徽华祥实业有限公司,10
安庆,安徽省电力公司安庆供电公司,firm,4,安徽省电力公司安庆供电公司,11
安庆,范群英,individual,4,范群英,12
安庆,马世金,individual,4,马世金,13
安庆,黄晓峰,individual,4,黄晓峰,14
安庆,倪明旺,individual,3,倪明旺,15
安庆,安徽中烟机械有限公司,firm,3,安徽中烟机械有限公司,16
安庆,安徽华业化工有限公司,firm,3,安徽华业化工有限公司,17
安庆,安徽盛运机械股份有限公司,firm,3,安徽盛运机械股份有限公司,18
安庆,汪潜,individual,3,汪潜,19
安庆,严学文,other,2,严学文,20
安康,汉阴县川陕魔芋厂,firm,5,汉阴县川陕魔芋厂,1
安康,安康学院,univ,3,安康学院,2
安康,平利县申草园茶业有限公司,firm,3,平利县申草园茶业有限公司,3
安康,赵奎山,individual,3,赵奎山,4
安康,中国水利水电第三工程局有限公司,firm,2,中国水利水电第三工程局有限公司,5
安康,北京大学安康药物研究院,univ,2,北京大学安康药物研究院,6
安康,安康市植保植检站,other,2,安康市植保植检站,7
安康,平利县女娲银峰茶叶有限公司,firm,2,平利县女娲银峰茶叶有限公司,8
安康,平利县百草堂生物科技有限公司,firm,2,平利县百草堂生物科技有限公司,9
安康,张忠民,individual,2,张忠民,10
安康,梁尚安,individual,2,梁尚安,11
安康,陈庭财,individual,2,陈庭财,12
安康,陈虎,individual,2,陈虎,13
安康,刘信军,individual,1,刘信军,14
安康,刘列平,individual,1,刘列平,15
安康,刘恕滨,individual,1,刘恕滨,16
安康,吴大春,individual,1,吴大春,17
安康,安康供电局,other,1,安康供电局,18
安康,安康市兴安粮食有限公司,firm,1,安康市兴安粮食有限公司,19
安康,安康市志朗生物资源应用研究所,research,1,安康市志朗生物资源应用研究所,20
安阳,中国农业科学院棉花研究所,univ,27,中国农业科学院棉花研究所,1
安阳,郝全得,individual,16,郝全得,2
安阳,安阳钢铁股份有限公司,firm,14,安阳钢铁股份有限公司,3
安阳,河南省电力公司安阳供电公司,firm,13,河南省电力公司安阳供电公司,4
安阳,河南安彩高科股份有限公司,firm,12,河南安彩高科股份有限公司,5
安阳,巨锋,individual,10,巨锋,6
安阳,安阳市全丰农药化工有限责任公司,firm,8,安阳市全丰农药化工有限责任公司,7
安阳,安阳鑫盛机床股份有限公司,firm,8,安阳鑫盛机床股份有限公司,8
安阳,河南省开仑化工有限责任公司,firm,8,河南省开仑化工有限责任公司,9
安阳,乔新光,individual,7,乔新光,10
安阳,刘皇琼,individual,7,刘皇琼,11
安阳,张品生,individual,7,张品生,12
安阳,常俊平,individual,6,常俊平,13
安阳,杨保成,individual,6,杨保成,14
安阳,河南省宏源车轮有限公司,firm,6,河南省宏源车轮有限公司,15
安阳,刘海堂,individual,5,刘海堂,16
安阳,安阳钢铁集团有限责任公司,firm,5,安阳钢铁集团有限责任公司,17
安阳,徐贵阁,individual,5,徐贵阁,18
安阳,江红旗,individual,5,江红旗,19
安阳,汤阴县超贝工程设备有限公司,firm,5,汤阴县超贝工程设备有限公司,20
安顺,贵州安大航空锻造有限责任公司,firm,28,贵州安大航空锻造有限责任公司,1
安顺,贵州百灵企业集团制药股份有限公司,firm,18,贵州百灵企业集团制药股份有限公司,2
安顺,贵州红星发展股份有限公司,firm,18,贵州红星发展股份有限公司,3
安顺,贵州新安航空机械有限责任公司,firm,11,贵州新安航空机械有限责任公司,4
安顺,贵州云马飞机制造厂,firm,8,贵州云马飞机制造厂,5
安顺,贵州安吉航空精密铸造有限责任公司,firm,8,贵州安吉航空精密铸造有限责任公司,6
安顺,中航贵州飞机有限责任公司,firm,6,中航贵州飞机有限责任公司,7
安顺,贵州双阳飞机制造厂,firm,6,贵州双阳飞机制造厂,8
安顺,贵州盖克无人机有限责任公司,firm,6,贵州盖克无人机有限责任公司,9
安顺,贵州贵航无人机有限责任公司,firm,5,贵州贵航无人机有限责任公司,10
安顺,贵州黎阳航空发动机公司,firm,4,贵州黎阳航空发动机公司,11
安顺,王甲南,individual,3,王甲南,12
安顺,肖富洲,individual,3,肖富洲,13
安顺,贵州平坝宏大铝化工有限公司,firm,3,贵州平坝宏大铝化工有限公司,14
安顺,贵州柳江畜禽有限公司,firm,3,贵州柳江畜禽有限公司,15
安顺,贵州红湖机械厂,firm,3,贵州红湖机械厂,16
安顺,贵州航空发动机研究所,research,3,贵州航空发动机研究所,17
安顺,贵州黎阳航空动力有限公司,firm,3,贵州黎阳航空动力有限公司,18
安顺,安顺开发区福远蜡染艺术有限公司,firm,2,安顺开发区福远蜡染艺术有限公司,19
安顺,尹博功,individual,2,尹博功,20
定安县,定安翰林绿果槟榔专业合作社,firm,2,定安翰林绿果槟榔专业合作社,1
定安县,海南椰国热带水果食品加工有限公司,firm,1,海南椰国热带水果食品加工有限公司,2
定西,常华,individual,8,常华,1
定西,苟宪福,individual,5,苟宪福,2
定西,景履元,individual,4,景履元,3
定西,陇西中天药业有限责任公司,firm,4,陇西中天药业有限责任公司,4
定西,张银川,individual,3,张银川,5
定西,杜林东,individual,3,杜林东,6
定西,甘肃甘强医药发展有限责任公司,firm,3,甘肃甘强医药发展有限责任公司,7
定西,苟永平,individual,3,苟永平,8
定西,董义斌,individual,3,董义斌,9
定西,侯兆乾,individual,2,侯兆乾,10
定西,定西市旱农科研推广中心实验农场,firm,2,定西市旱农科研推广中心实验农场,11
定西,甘肃圣大方舟马铃薯变性淀粉有限公司,firm,2,甘肃圣大方舟马铃薯变性淀粉有限公司,12
定西,甘肃大鑫铜业有限责任公司,firm,2,甘肃大鑫铜业有限责任公司,13
定西,甘肃岷归中药材科技有限公司,firm,2,甘肃岷归中药材科技有限公司,14
定西,甘肃效灵生物开发有限责任公司,firm,2,甘肃效灵生物开发有限责任公司,15
定西,罗劲竹,individual,2,罗劲竹,16
定西,赵明,individual,2,赵明,17
定西,丁菊兰,individual,1,丁菊兰,18
定西,中国铝业股份有限公司,firm,1,中国铝业股份有限公司,19
定西,包永全,individual,1,包永全,20
宜宾,宜宾长毅浆粕有限责任公司,firm,24,宜宾长毅浆粕有限责任公司,1
宜宾,四川惊雷科技股份有限公司,firm,20,四川惊雷科技股份有限公司,2
宜宾,宜宾海丝特纤维有限责任公司,firm,20,宜宾海丝特纤维有限责任公司,3
宜宾,宜宾丝丽雅集团有限公司,firm,12,宜宾丝丽雅集团有限公司,4
宜宾,中核建中核燃料元件有限公司,firm,10,中核建中核燃料元件有限公司,5
宜宾,四川省宜宾五粮液集团有限公司,firm,8,四川省宜宾五粮液集团有限公司,6
宜宾,宜宾学院,univ,8,宜宾学院,7
宜宾,宜宾天原集团股份有限公司,firm,6,宜宾天原集团股份有限公司,8
宜宾,四川省宜宾惠美线业有限责任公司,firm,4,四川省宜宾惠美线业有限责任公司,9
宜宾,游玉明,individual,4,游玉明,10
宜宾,四川省宜宾市叙府酒业有限公司,firm,3,四川省宜宾市叙府酒业有限公司,11
宜宾,宜宾市外贸金叶茶业有限责任公司,firm,3,宜宾市外贸金叶茶业有限责任公司,12
宜宾,宜宾金川电子有限责任公司,firm,3,宜宾金川电子有限责任公司,13
宜宾,江安县农业技术推广站,other,3,江安县农业技术推广站,14
宜宾,何保良,individual,2,何保良,15
宜宾,叶均,individual,2,叶均,16
宜宾,四川宜宾岷江机械制造有限责任公司,firm,2,四川宜宾岷江机械制造有限责任公司,17
宜宾,四川省宜宾岷江专用汽车有限责任公司,firm,2,四川省宜宾岷江专用汽车有限责任公司,18
宜宾,四川省宜宾普什模具有限公司,firm,2,四川省宜宾普什模具有限公司,19
宜宾,四川省长宁县竹海特种纤维素科技有限责任公司,firm,2,四川省长宁县竹海特种纤维素科技有限责任公司,20
宜昌,安琪酵母股份有限公司,firm,61,安琪酵母股份有限公司,1
宜昌,中国船舶重工集团公司第七一○研究所,firm,60,中国船舶重工集团公司第七一○研究所,2
宜昌,三峡大学,univ,56,三峡大学,3
宜昌,中国葛洲坝集团股份有限公司,firm,40,中国葛洲坝集团股份有限公司,4
宜昌,湖北兴发化工集团股份有限公司,firm,34,湖北兴发化工集团股份有限公司,5
宜昌,许昌义,individual,16,许昌义,6
宜昌,朱大悦,individual,14,朱大悦,7
宜昌,三峡大学第一临床医学院,univ,13,三峡大学第一临床医学院,8
宜昌,宜昌长机科技有限责任公司,firm,12,宜昌长机科技有限责任公司,9
宜昌,宜昌人福药业有限责任公司,firm,10,宜昌人福药业有限责任公司,10
宜昌,宜昌劲森光电科技股份有限公司,firm,10,宜昌劲森光电科技股份有限公司,11
宜昌,宜昌劲森照明电子有限公司,firm,10,宜昌劲森照明电子有限公司,12
宜昌,中国长江三峡集团公司,firm,9,中国长江三峡集团公司,13
宜昌,宜昌英汉超声电气有限公司,firm,9,宜昌英汉超声电气有限公司,14
宜昌,郑茜,individual,9,郑茜,15
宜昌,黑旋风工程机械开发有限公司,firm,9,黑旋风工程机械开发有限公司,16
宜昌,中国葛洲坝集团机械船舶有限公司,firm,8,中国葛洲坝集团机械船舶有限公司,17
宜昌,宜昌市科力生实业有限公司,firm,8,宜昌市科力生实业有限公司,18
宜昌,黑旋风锯业股份有限公司,firm,8,黑旋风锯业股份有限公司,19
宜昌,宜昌楚汉风生物科技有限公司,firm,7,宜昌楚汉风生物科技有限公司,20
宜春,杨文龙,individual,16,杨文龙,1
宜春,宜春学院,univ,15,宜春学院,2
宜春,江西百神药业集团有限公司,firm,14,江西百神药业集团有限公司,3
