年份,省份,城市,省份代码,城市代码,city_apply,city_grant,city_invgrant,I,城市发明专利授权量变化,城市专利申请量变化,城市专利授权量变化,listed_apply,listed_grant,listed_invgrant,n_listed_firms,nonlisted_apply_proxy,listed_share_apply,nonlisted_share_apply_proxy,bad_negative_nonlisted_apply,nonlisted_grant_proxy,listed_share_grant,nonlisted_share_grant_proxy,bad_negative_nonlisted_grant,nonlisted_invgrant_proxy,listed_share_invgrant,nonlisted_share_invgrant_proxy,bad_negative_nonlisted_invgrant
2024,广东省,梅州市,440000,441400,1830,2461,265,,-0.060283687,-0.41867852,-0.049439937,101.0,81.0,28.0,6.0,1729.0,0.055191256830601096,0.9448087431693989,False,2380.0,0.0329134498171475,0.9670865501828525,False,237.0,0.10566037735849057,0.8943396226415095,False
2000,广东省,汕尾市,440000,441500,41,31,2,,,,,0.0,0.0,0.0,0.0,41.0,0.0,1.0,False,31.0,0.0,1.0,False,2.0,0.0,1.0,False
2001,广东省,汕尾市,440000,441500,86,48,2,,0.0,1.097561,0.5483871,0.0,0.0,0.0,0.0,86.0,0.0,1.0,False,48.0,0.0,1.0,False,2.0,0.0,1.0,False
2002,广东省,汕尾市,440000,441500,129,90,2,,0.0,0.5,0.875,0.0,0.0,0.0,0.0,129.0,0.0,1.0,False,90.0,0.0,1.0,False,2.0,0.0,1.0,False
2003,广东省,汕尾市,440000,441500,154,129,5,,1.5,0.19379845,0.43333334,0.0,0.0,0.0,0.0,154.0,0.0,1.0,False,129.0,0.0,1.0,False,5.0,0.0,1.0,False
2004,广东省,汕尾市,440000,441500,142,150,4,,-0.2,-0.077922076,0.1627907,0.0,0.0,0.0,0.0,142.0,0.0,1.0,False,150.0,0.0,1.0,False,4.0,0.0,1.0,False
2005,广东省,汕尾市,440000,441500,112,88,3,,-0.25,-0.2112676,-0.41333333,0.0,0.0,0.0,0.0,112.0,0.0,1.0,False,88.0,0.0,1.0,False,3.0,0.0,1.0,False
2006,广东省,汕尾市,440000,441500,156,101,7,,1.3333334,0.39285713,0.14772727,0.0,0.0,0.0,0.0,156.0,0.0,1.0,False,101.0,0.0,1.0,False,7.0,0.0,1.0,False
2007,广东省,汕尾市,440000,441500,118,133,4,,-0.42857143,-0.24358974,0.31683168,0.0,0.0,0.0,0.0,118.0,0.0,1.0,False,133.0,0.0,1.0,False,4.0,0.0,1.0,False
2008,广东省,汕尾市,440000,441500,118,106,11,,1.75,0.0,-0.20300752,0.0,0.0,0.0,0.0,118.0,0.0,1.0,False,106.0,0.0,1.0,False,11.0,0.0,1.0,False
2009,广东省,汕尾市,440000,441500,226,141,15,,0.36363637,0.91525424,0.3301887,0.0,0.0,0.0,0.0,226.0,0.0,1.0,False,141.0,0.0,1.0,False,15.0,0.0,1.0,False
2010,广东省,汕尾市,440000,441500,259,246,3,,-0.8,0.1460177,0.7446808,0.0,0.0,0.0,0.0,259.0,0.0,1.0,False,246.0,0.0,1.0,False,3.0,0.0,1.0,False
2011,广东省,汕尾市,440000,441500,264,233,5,,0.6666667,0.019305019,-0.05284553,0.0,0.0,0.0,0.0,264.0,0.0,1.0,False,233.0,0.0,1.0,False,5.0,0.0,1.0,False
2012,广东省,汕尾市,440000,441500,708,355,22,,3.4,1.6818181,0.52360517,0.0,0.0,0.0,0.0,708.0,0.0,1.0,False,355.0,0.0,1.0,False,22.0,0.0,1.0,False
2013,广东省,汕尾市,440000,441500,789,852,29,,0.3181818,0.11440678,1.4,0.0,0.0,0.0,0.0,789.0,0.0,1.0,False,852.0,0.0,1.0,False,29.0,0.0,1.0,False
2014,广东省,汕尾市,440000,441500,461,465,16,,-0.44827586,-0.41571608,-0.45422536,0.0,0.0,0.0,0.0,461.0,0.0,1.0,False,465.0,0.0,1.0,False,16.0,0.0,1.0,False
2015,广东省,汕尾市,440000,441500,782,624,51,,2.1875,0.69631237,0.3419355,0.0,0.0,0.0,0.0,782.0,0.0,1.0,False,624.0,0.0,1.0,False,51.0,0.0,1.0,False
2016,广东省,汕尾市,440000,441500,1146,749,52,,0.019607844,0.46547315,0.20032051,0.0,0.0,0.0,0.0,1146.0,0.0,1.0,False,749.0,0.0,1.0,False,52.0,0.0,1.0,False
2017,广东省,汕尾市,440000,441500,2496,967,29,,-0.44230768,1.1780105,0.29105473,0.0,0.0,0.0,0.0,2496.0,0.0,1.0,False,967.0,0.0,1.0,False,29.0,0.0,1.0,False
2018,广东省,汕尾市,440000,441500,3605,2511,74,,1.5517242,0.4443109,1.5966908,0.0,0.0,0.0,0.0,3605.0,0.0,1.0,False,2511.0,0.0,1.0,False,74.0,0.0,1.0,False
2019,广东省,汕尾市,440000,441500,2716,2647,111,,0.5,-0.24660194,0.05416169,0.0,0.0,0.0,0.0,2716.0,0.0,1.0,False,2647.0,0.0,1.0,False,111.0,0.0,1.0,False
2020,广东省,汕尾市,440000,441500,2654,2734,197,,0.7747748,-0.022827689,0.032867398,0.0,0.0,0.0,0.0,2654.0,0.0,1.0,False,2734.0,0.0,1.0,False,197.0,0.0,1.0,False
2021,广东省,汕尾市,440000,441500,2896,2818,136,,-0.30964467,0.09118312,0.030724214,0.0,0.0,0.0,0.0,2896.0,0.0,1.0,False,2818.0,0.0,1.0,False,136.0,0.0,1.0,False
2022,广东省,汕尾市,440000,441500,3188,3136,76,,-0.44117647,0.10082873,0.11284599,0.0,0.0,0.0,0.0,3188.0,0.0,1.0,False,3136.0,0.0,1.0,False,76.0,0.0,1.0,False
2023,广东省,汕尾市,440000,441500,3525,2943,121,,0.59210527,0.10570891,-0.061543368,0.0,0.0,0.0,0.0,3525.0,0.0,1.0,False,2943.0,0.0,1.0,False,121.0,0.0,1.0,False
2024,广东省,汕尾市,440000,441500,1803,2508,176,,0.45454547,-0.48851064,-0.14780836,0.0,0.0,0.0,0.0,1803.0,0.0,1.0,False,2508.0,0.0,1.0,False,176.0,0.0,1.0,False
2000,广东省,河源市,440000,441600,40,17,1,,,,,0.0,0.0,0.0,0.0,40.0,0.0,1.0,False,17.0,0.0,1.0,False,1.0,0.0,1.0,False
2001,广东省,河源市,440000,441600,69,31,2,,1.0,0.725,0.8235294,0.0,0.0,0.0,0.0,69.0,0.0,1.0,False,31.0,0.0,1.0,False,2.0,0.0,1.0,False
2002,广东省,河源市,440000,441600,222,37,3,,0.5,2.2173913,0.19354838,0.0,0.0,0.0,0.0,222.0,0.0,1.0,False,37.0,0.0,1.0,False,3.0,0.0,1.0,False
2003,广东省,河源市,440000,441600,86,46,5,,0.6666667,-0.6126126,0.24324325,0.0,0.0,0.0,0.0,86.0,0.0,1.0,False,46.0,0.0,1.0,False,5.0,0.0,1.0,False
2004,广东省,河源市,440000,441600,128,75,50,,9.0,0.4883721,0.6304348,0.0,0.0,0.0,0.0,128.0,0.0,1.0,False,75.0,0.0,1.0,False,50.0,0.0,1.0,False
2005,广东省,河源市,440000,441600,66,215,108,,1.16,-0.484375,1.8666667,0.0,0.0,0.0,0.0,66.0,0.0,1.0,False,215.0,0.0,1.0,False,108.0,0.0,1.0,False
2006,广东省,河源市,440000,441600,99,82,40,,-0.6296296,0.5,-0.61860466,0.0,0.0,0.0,0.0,99.0,0.0,1.0,False,82.0,0.0,1.0,False,40.0,0.0,1.0,False
2007,广东省,河源市,440000,441600,252,104,17,,-0.575,1.5454545,0.2682927,0.0,0.0,0.0,0.0,252.0,0.0,1.0,False,104.0,0.0,1.0,False,17.0,0.0,1.0,False
2008,广东省,河源市,440000,441600,150,183,29,,0.7058824,-0.4047619,0.75961536,0.0,0.0,0.0,0.0,150.0,0.0,1.0,False,183.0,0.0,1.0,False,29.0,0.0,1.0,False
2009,广东省,河源市,440000,441600,185,218,11,,-0.62068963,0.23333333,0.19125684,0.0,0.0,0.0,0.0,185.0,0.0,1.0,False,218.0,0.0,1.0,False,11.0,0.0,1.0,False
2010,广东省,河源市,440000,441600,341,205,13,,0.18181819,0.84324324,-0.059633028,0.0,0.0,0.0,0.0,341.0,0.0,1.0,False,205.0,0.0,1.0,False,13.0,0.0,1.0,False
2011,广东省,河源市,440000,441600,322,337,5,,-0.61538464,-0.055718474,0.6439024,0.0,0.0,0.0,0.0,322.0,0.0,1.0,False,337.0,0.0,1.0,False,5.0,0.0,1.0,False
2012,广东省,河源市,440000,441600,423,270,19,,2.8,0.3136646,-0.19881305,0.0,0.0,0.0,0.0,423.0,0.0,1.0,False,270.0,0.0,1.0,False,19.0,0.0,1.0,False
2013,广东省,河源市,440000,441600,607,497,23,,0.21052632,0.43498817,0.84074074,0.0,0.0,0.0,0.0,607.0,0.0,1.0,False,497.0,0.0,1.0,False,23.0,0.0,1.0,False
2014,广东省,河源市,440000,441600,681,554,23,,0.0,0.12191104,0.11468813,0.0,0.0,0.0,0.0,681.0,0.0,1.0,False,554.0,0.0,1.0,False,23.0,0.0,1.0,False
2015,广东省,河源市,440000,441600,1122,781,31,,0.3478261,0.6475771,0.4097473,0.0,0.0,0.0,0.0,1122.0,0.0,1.0,False,781.0,0.0,1.0,False,31.0,0.0,1.0,False
2016,广东省,河源市,440000,441600,2469,1258,57,,0.83870965,1.2005347,0.61075544,0.0,0.0,0.0,0.0,2469.0,0.0,1.0,False,1258.0,0.0,1.0,False,57.0,0.0,1.0,False
2017,广东省,河源市,440000,441600,2443,1997,74,,0.2982456,-0.010530579,0.5874404,0.0,0.0,0.0,0.0,2443.0,0.0,1.0,False,1997.0,0.0,1.0,False,74.0,0.0,1.0,False
2018,广东省,河源市,440000,441600,4399,2584,111,,0.5,0.80065495,0.2939409,0.0,0.0,0.0,0.0,4399.0,0.0,1.0,False,2584.0,0.0,1.0,False,111.0,0.0,1.0,False
2019,广东省,河源市,440000,441600,3962,3002,97,,-0.12612613,-0.09934076,0.16176471,0.0,0.0,0.0,0.0,3962.0,0.0,1.0,False,3002.0,0.0,1.0,False,97.0,0.0,1.0,False
2020,广东省,河源市,440000,441600,4896,4158,106,,0.0927835,0.23573953,0.3850766,0.0,0.0,0.0,0.0,4896.0,0.0,1.0,False,4158.0,0.0,1.0,False,106.0,0.0,1.0,False
2021,广东省,河源市,440000,441600,4362,4810,156,,0.4716981,-0.109068625,0.15680616,6.0,6.0,0.0,1.0,4356.0,0.001375515818431912,0.9986244841815681,False,4804.0,0.0012474012474012475,0.9987525987525988,False,156.0,0.0,1.0,False
2022,广东省,河源市,440000,441600,3865,4328,171,,0.09615385,-0.11393856,-0.1002079,0.0,10.0,1.0,2.0,3865.0,0.0,1.0,False,4318.0,0.0023105360443622922,0.9976894639556377,False,170.0,0.005847953216374269,0.9941520467836257,False
2023,广东省,河源市,440000,441600,3239,2944,201,,0.1754386,-0.16196637,-0.31977817,14.0,12.0,2.0,2.0,3225.0,0.0043223217042297,0.9956776782957703,False,2932.0,0.004076086956521739,0.9959239130434783,False,199.0,0.009950248756218905,0.9900497512437811,False
2024,广东省,河源市,440000,441600,1744,2524,201,,0.0,-0.46156222,-0.14266305,7.0,11.0,5.0,2.0,1737.0,0.0040137614678899085,0.9959862385321101,False,2513.0,0.004358161648177496,0.9956418383518225,False,196.0,0.024875621890547265,0.9751243781094527,False
2000,广东省,阳江市,440000,441700,159,155,0,,,,,0.0,0.0,0.0,1.0,159.0,0.0,1.0,False,155.0,0.0,1.0,False,0.0,,,False
2001,广东省,阳江市,440000,441700,227,181,1,,,0.42767295,0.16774194,0.0,0.0,0.0,1.0,227.0,0.0,1.0,False,181.0,0.0,1.0,False,1.0,0.0,1.0,False
2002,广东省,阳江市,440000,441700,303,261,1,,0.0,0.33480176,0.44198895,0.0,0.0,0.0,1.0,303.0,0.0,1.0,False,261.0,0.0,1.0,False,1.0,0.0,1.0,False
2003,广东省,阳江市,440000,441700,296,270,3,,2.0,-0.02310231,0.03448276,0.0,0.0,0.0,1.0,296.0,0.0,1.0,False,270.0,0.0,1.0,False,3.0,0.0,1.0,False
2004,广东省,阳江市,440000,441700,408,279,4,,0.33333334,0.3783784,0.033333335,0.0,0.0,0.0,1.0,408.0,0.0,1.0,False,279.0,0.0,1.0,False,4.0,0.0,1.0,False
2005,广东省,阳江市,440000,441700,550,420,6,,0.5,0.3480392,0.50537634,0.0,0.0,0.0,1.0,550.0,0.0,1.0,False,420.0,0.0,1.0,False,6.0,0.0,1.0,False
2006,广东省,阳江市,440000,441700,618,444,1,,-0.8333333,0.123636365,0.057142857,0.0,0.0,0.0,1.0,618.0,0.0,1.0,False,444.0,0.0,1.0,False,1.0,0.0,1.0,False
2007,广东省,阳江市,440000,441700,710,604,6,,5.0,0.14886731,0.36036035,0.0,0.0,0.0,1.0,710.0,0.0,1.0,False,604.0,0.0,1.0,False,6.0,0.0,1.0,False
2008,广东省,阳江市,440000,441700,748,634,8,,0.33333334,0.053521127,0.049668875,0.0,0.0,0.0,1.0,748.0,0.0,1.0,False,634.0,0.0,1.0,False,8.0,0.0,1.0,False
2009,广东省,阳江市,440000,441700,1067,876,11,,0.375,0.42647058,0.38170347,0.0,0.0,0.0,1.0,1067.0,0.0,1.0,False,876.0,0.0,1.0,False,11.0,0.0,1.0,False
2010,广东省,阳江市,440000,441700,848,1273,6,,-0.45454547,-0.20524836,0.45319635,0.0,0.0,0.0,1.0,848.0,0.0,1.0,False,1273.0,0.0,1.0,False,6.0,0.0,1.0,False
2011,广东省,阳江市,440000,441700,797,875,8,,0.33333334,-0.06014151,-0.31264728,0.0,0.0,0.0,1.0,797.0,0.0,1.0,False,875.0,0.0,1.0,False,8.0,0.0,1.0,False
2012,广东省,阳江市,440000,441700,1093,829,16,,1.0,0.37139273,-0.052571427,0.0,0.0,0.0,1.0,1093.0,0.0,1.0,False,829.0,0.0,1.0,False,16.0,0.0,1.0,False
2013,广东省,阳江市,440000,441700,1276,1240,6,,-0.625,0.16742909,0.49577805,0.0,0.0,0.0,1.0,1276.0,0.0,1.0,False,1240.0,0.0,1.0,False,6.0,0.0,1.0,False
2014,广东省,阳江市,440000,441700,1189,1149,7,,0.16666667,-0.06818182,-0.073387094,0.0,0.0,0.0,1.0,1189.0,0.0,1.0,False,1149.0,0.0,1.0,False,7.0,0.0,1.0,False
2015,广东省,阳江市,440000,441700,1576,1379,24,,2.4285715,0.3254836,0.20017406,0.0,0.0,0.0,1.0,1576.0,0.0,1.0,False,1379.0,0.0,1.0,False,24.0,0.0,1.0,False
2016,广东省,阳江市,440000,441700,1902,1581,35,,0.45833334,0.2068528,0.14648296,0.0,1.0,1.0,1.0,1902.0,0.0,1.0,False,1580.0,0.0006325110689437065,0.9993674889310563,False,34.0,0.02857142857142857,0.9714285714285714,False
2017,广东省,阳江市,440000,441700,3133,2238,34,,-0.028571429,0.64721346,0.41555977,0.0,8.0,6.0,2.0,3133.0,0.0,1.0,False,2230.0,0.0035746201966041107,0.9964253798033958,False,28.0,0.17647058823529413,0.8235294117647058,False
2018,广东省,阳江市,440000,441700,3580,3350,56,,0.64705884,0.14267476,0.49687222,0.0,6.0,6.0,2.0,3580.0,0.0,1.0,False,3344.0,0.001791044776119403,0.9982089552238806,False,50.0,0.10714285714285714,0.8928571428571429,False
2019,广东省,阳江市,440000,441700,4457,3201,41,,-0.26785713,0.24497207,-0.04447761,0.0,0.0,0.0,2.0,4457.0,0.0,1.0,False,3201.0,0.0,1.0,False,41.0,0.0,1.0,False
2020,广东省,阳江市,440000,441700,5699,5172,72,,0.75609756,0.27866277,0.61574507,6.0,4.0,0.0,2.0,5693.0,0.001052816283558519,0.9989471837164415,False,5168.0,0.0007733952049497294,0.9992266047950503,False,72.0,0.0,1.0,False
2021,广东省,阳江市,440000,441700,6031,6311,103,,0.43055555,0.058255833,0.22022429,9.0,3.0,1.0,2.0,6022.0,0.001492289835848118,0.9985077101641519,False,6308.0,0.00047536048169862145,0.9995246395183014,False,102.0,0.009708737864077669,0.9902912621359223,False
2022,广东省,阳江市,440000,441700,5783,5492,139,,0.34951457,-0.041120876,-0.12977341,3.0,6.0,4.0,2.0,5780.0,0.0005187618882932734,0.9994812381117067,False,5486.0,0.0010924981791697013,0.9989075018208303,False,135.0,0.02877697841726619,0.9712230215827338,False
2023,广东省,阳江市,440000,441700,6482,5280,182,,0.30935252,0.12087152,-0.038601603,2.0,3.0,3.0,1.0,6480.0,0.000308546744831842,0.9996914532551682,False,5277.0,0.0005681818181818182,0.9994318181818181,False,179.0,0.016483516483516484,0.9835164835164835,False
2024,广东省,阳江市,440000,441700,4335,5287,252,,0.3846154,-0.33122492,0.0013257576,2.0,1.0,1.0,1.0,4333.0,0.000461361014994233,0.9995386389850057,False,5286.0,0.00018914318138831096,0.9998108568186117,False,251.0,0.003968253968253968,0.996031746031746,False
2000,广东省,清远市,440000,441800,52,51,1,,,,,0.0,0.0,0.0,1.0,52.0,0.0,1.0,False,51.0,0.0,1.0,False,1.0,0.0,1.0,False
2001,广东省,清远市,440000,441800,73,44,1,,0.0,0.40384614,-0.13725491,0.0,0.0,0.0,1.0,73.0,0.0,1.0,False,44.0,0.0,1.0,False,1.0,0.0,1.0,False
2002,广东省,清远市,440000,441800,161,69,0,,-1.0,1.2054795,0.5681818,0.0,0.0,0.0,1.0,161.0,0.0,1.0,False,69.0,0.0,1.0,False,0.0,,,False
2003,广东省,清远市,440000,441800,114,151,4,,,-0.29192546,1.1884058,0.0,0.0,0.0,2.0,114.0,0.0,1.0,False,151.0,0.0,1.0,False,4.0,0.0,1.0,False
2004,广东省,清远市,440000,441800,108,102,6,,0.5,-0.05263158,-0.3245033,0.0,0.0,0.0,2.0,108.0,0.0,1.0,False,102.0,0.0,1.0,False,6.0,0.0,1.0,False
2005,广东省,清远市,440000,441800,173,92,4,,-0.33333334,0.6018519,-0.09803922,0.0,0.0,0.0,1.0,173.0,0.0,1.0,False,92.0,0.0,1.0,False,4.0,0.0,1.0,False
2006,广东省,清远市,440000,441800,137,136,1,,-0.75,-0.20809248,0.47826087,0.0,0.0,0.0,2.0,137.0,0.0,1.0,False,136.0,0.0,1.0,False,1.0,0.0,1.0,False
2007,广东省,清远市,440000,441800,203,122,3,,2.0,0.48175183,-0.10294118,0.0,0.0,0.0,3.0,203.0,0.0,1.0,False,122.0,0.0,1.0,False,3.0,0.0,1.0,False
2008,广东省,清远市,440000,441800,182,172,8,,1.6666666,-0.10344828,0.40983605,0.0,0.0,0.0,3.0,182.0,0.0,1.0,False,172.0,0.0,1.0,False,8.0,0.0,1.0,False
2009,广东省,清远市,440000,441800,254,169,5,,-0.375,0.3956044,-0.017441861,0.0,0.0,0.0,3.0,254.0,0.0,1.0,False,169.0,0.0,1.0,False,5.0,0.0,1.0,False
2010,广东省,清远市,440000,441800,446,437,14,,1.8,0.7559055,1.5857989,0.0,0.0,0.0,3.0,446.0,0.0,1.0,False,437.0,0.0,1.0,False,14.0,0.0,1.0,False
2011,广东省,清远市,440000,441800,669,379,20,,0.42857143,0.5,-0.13272311,0.0,0.0,0.0,3.0,669.0,0.0,1.0,False,379.0,0.0,1.0,False,20.0,0.0,1.0,False
2012,广东省,清远市,440000,441800,659,559,51,,1.55,-0.014947684,0.47493404,0.0,0.0,0.0,2.0,659.0,0.0,1.0,False,559.0,0.0,1.0,False,51.0,0.0,1.0,False
2013,广东省,清远市,440000,441800,747,647,54,,0.05882353,0.13353565,0.15742397,0.0,0.0,0.0,2.0,747.0,0.0,1.0,False,647.0,0.0,1.0,False,54.0,0.0,1.0,False
2014,广东省,清远市,440000,441800,779,651,74,,0.37037036,0.04283802,0.00618238,0.0,0.0,0.0,2.0,779.0,0.0,1.0,False,651.0,0.0,1.0,False,74.0,0.0,1.0,False
2015,广东省,清远市,440000,441800,1463,1042,112,,0.5135135,0.8780488,0.6006144,0.0,0.0,0.0,2.0,1463.0,0.0,1.0,False,1042.0,0.0,1.0,False,112.0,0.0,1.0,False
2016,广东省,清远市,440000,441800,2533,1614,95,,-0.15178572,0.7313739,0.54894435,0.0,0.0,0.0,2.0,2533.0,0.0,1.0,False,1614.0,0.0,1.0,False,95.0,0.0,1.0,False
2017,广东省,清远市,440000,441800,4155,2169,143,,0.50526315,0.6403474,0.34386617,1.0,1.0,0.0,2.0,4154.0,0.00024067388688327315,0.9997593261131167,False,2168.0,0.0004610419548178884,0.9995389580451821,False,143.0,0.0,1.0,False
2018,广东省,清远市,440000,441800,4472,3376,210,,0.46853146,0.076293625,0.55647767,0.0,0.0,0.0,1.0,4472.0,0.0,1.0,False,3376.0,0.0,1.0,False,210.0,0.0,1.0,False
2019,广东省,清远市,440000,441800,5340,3036,213,,0.014285714,0.1940966,-0.1007109,0.0,0.0,0.0,1.0,5340.0,0.0,1.0,False,3036.0,0.0,1.0,False,213.0,0.0,1.0,False
2020,广东省,清远市,440000,441800,6852,4824,262,,0.23004694,0.28314605,0.5889328,841.0,915.0,66.0,4.0,6011.0,0.12273788674839463,0.8772621132516054,False,3909.0,0.1896766169154229,0.8103233830845771,False,196.0,0.25190839694656486,0.7480916030534351,False
2021,广东省,清远市,440000,441800,6329,6442,441,,0.6832061,-0.07632808,0.3354063,388.0,584.0,114.0,4.0,5941.0,0.061305103491862856,0.9386948965081372,False,5858.0,0.09065507606333437,0.9093449239366657,False,327.0,0.2585034013605442,0.7414965986394558,False
2022,广东省,清远市,440000,441800,5978,6053,637,,0.44444445,-0.055458996,-0.060384974,382.0,363.0,80.0,6.0,5596.0,0.06390097022415524,0.9360990297758448,False,5690.0,0.059970262679662975,0.940029737320337,False,557.0,0.12558869701726844,0.8744113029827315,False
2023,广东省,清远市,440000,441800,5562,4509,758,,0.18995291,-0.06958849,-0.25508013,436.0,284.0,107.0,7.0,5126.0,0.07838906868033081,0.9216109313196692,False,4225.0,0.06298514082945221,0.9370148591705478,False,651.0,0.14116094986807387,0.8588390501319261,False
2024,广东省,清远市,440000,441800,3557,4664,872,,0.15039578,-0.36048183,0.034375694,320.0,278.0,91.0,8.0,3237.0,0.08996345234748383,0.9100365476525162,False,4386.0,0.05960548885077187,0.9403945111492281,False,781.0,0.10435779816513761,0.8956422018348624,False
2000,广东省,东莞市,440000,441900,1352,1318,3,,,,,0.0,0.0,0.0,2.0,1352.0,0.0,1.0,False,1318.0,0.0,1.0,False,3.0,0.0,1.0,False
2001,广东省,东莞市,440000,441900,2388,1479,6,,1.0,0.7662722,0.12215478,4.0,0.0,0.0,2.0,2384.0,0.0016750418760469012,0.998324958123953,False,1479.0,0.0,1.0,False,6.0,0.0,1.0,False
2002,广东省,东莞市,440000,441900,2523,2474,12,,1.0,0.056532662,0.67275184,2.0,4.0,0.0,2.0,2521.0,0.0007927070947284979,0.9992072929052715,False,2470.0,0.0016168148746968471,0.9983831851253031,False,12.0,0.0,1.0,False
2003,广东省,东莞市,440000,441900,3110,2518,19,,0.5833333,0.23265953,0.017784964,2.0,0.0,0.0,2.0,3108.0,0.0006430868167202572,0.9993569131832798,False,2518.0,0.0,1.0,False,19.0,0.0,1.0,False
2004,广东省,东莞市,440000,441900,3240,2869,25,,0.31578946,0.041800644,0.13939634,1.0,2.0,1.0,2.0,3239.0,0.00030864197530864197,0.9996913580246913,False,2867.0,0.0006971070059254096,0.9993028929940746,False,24.0,0.04,0.96,False
2005,广东省,东莞市,440000,441900,4741,2707,25,,0.0,0.46327162,-0.056465667,3.0,0.0,0.0,2.0,4738.0,0.0006327778949588694,0.9993672221050411,False,2707.0,0.0,1.0,False,25.0,0.0,1.0,False
2006,广东省,东莞市,440000,441900,6524,4001,33,,0.32,0.376081,0.47801995,5.0,0.0,0.0,2.0,6519.0,0.0007664009809932557,0.9992335990190068,False,4001.0,0.0,1.0,False,33.0,0.0,1.0,False
2007,广东省,东莞市,440000,441900,8815,6215,49,,0.4848485,0.35116494,0.55336165,12.0,1.0,0.0,2.0,8803.0,0.0013613159387407827,0.9986386840612592,False,6214.0,0.00016090104585679806,0.9998390989541432,False,49.0,0.0,1.0,False
2008,广东省,东莞市,440000,441900,12539,7785,111,,1.2653061,0.42246172,0.25261465,46.0,11.0,4.0,2.0,12493.0,0.00366855411117314,0.9963314458888268,False,7774.0,0.0014129736673089274,0.998587026332691,False,107.0,0.036036036036036036,0.963963963963964,False
2009,广东省,东莞市,440000,441900,17213,12510,239,,1.1531532,0.372757,0.6069364,47.0,20.0,3.0,3.0,17166.0,0.002730494393772149,0.9972695056062278,False,12490.0,0.0015987210231814548,0.9984012789768185,False,236.0,0.012552301255230125,0.9874476987447699,False
2010,广东省,东莞市,440000,441900,21625,20260,420,,0.7573222,0.2563179,0.6195044,214.0,168.0,19.0,5.0,21411.0,0.009895953757225434,0.9901040462427746,False,20092.0,0.008292201382033564,0.9917077986179664,False,401.0,0.04523809523809524,0.9547619047619048,False
